assetIssued,paymentDate,rate,relatedTo,approvedOn,isinCode,label,lastDatePrior,remarks,code
BRLASCR09M15,2022-11-08,0.81,Outubro/2022,2022-10-31,BRLASCR09M15,RENDIMENTO,2022-10-31,,LASC
BRLASCCTF003,2022-10-07,0.85,Setembro/2022,2022-09-30,BRLASCCTF003,RENDIMENTO,2022-09-30,,LASC
BRLASCCTF003,2022-09-08,0.91,08-2022/2022,2022-08-31,BRLASCCTF003,RENDIMENTO,2022-08-31,,LASC
BRLASCCTF003,2022-09-05,0.36,08-2022/2022,2022-08-29,BRLASCCTF003,RENDIMENTO,2022-08-29,,LASC
BRLASCCTF003,2022-08-05,0.35,07-2022/2022,2022-07-29,BRLASCCTF003,RENDIMENTO,2022-07-29,,LASC
BRLASCCTF003,2022-07-07,0.63,06-2022/2022,2022-06-30,BRLASCCTF003,RENDIMENTO,2022-06-30,,LASC
BRLASCCTF003,2022-06-07,0.61,05-2022/2022,2022-05-31,BRLASCCTF003,RENDIMENTO,2022-05-31,,LASC
BRLASCCTF003,2022-05-06,0.61,04-2022/2022,2022-04-29,BRLASCCTF003,RENDIMENTO,2022-04-29,,LASC
BRLASCCTF003,2022-04-07,0.6,03-2022/2022,2022-03-31,BRLASCCTF003,RENDIMENTO,2022-03-31,,LASC
BRLASCCTF003,2022-03-08,0.73,02-2022/2022,2022-02-25,BRLASCCTF003,RENDIMENTO,2022-02-25,,LASC
BRLASCCTF003,2022-02-07,0.36,01-2022/2022,2022-01-31,BRLASCCTF003,RENDIMENTO,2022-01-31,,LASC
BRHAAACTF003,2023-01-13,0.57,Dezembro/2022,2022-12-29,BRHAAACTF003,RENDIMENTO,2022-12-29,,HAAA
BRHAAACTF003,2022-12-14,0.54,Novembro/2022,2022-11-30,BRHAAACTF003,RENDIMENTO,2022-11-30,,HAAA
BRHAAACTF003,2022-11-16,0.54,Outubro/2022,2022-10-31,BRHAAACTF003,RENDIMENTO,2022-10-31,,HAAA
BRHAAACTF003,2022-10-17,0.54,Setembro/2022,2022-09-30,BRHAAACTF003,RENDIMENTO,2022-09-30,,HAAA
BRHAAACTF003,2022-09-15,0.54,Agosto/2022,2022-08-31,BRHAAACTF003,RENDIMENTO,2022-08-31,,HAAA
BRHAAACTF003,2022-08-12,0.54,Julho/2022,2022-07-29,BRHAAACTF003,RENDIMENTO,2022-07-29,,HAAA
BRHAAACTF003,2022-07-14,0.64,Junho/2022,2022-06-30,BRHAAACTF003,RENDIMENTO,2022-06-30,,HAAA
BRHAAACTF003,2022-06-14,0.54,Maio/2022,2022-05-31,BRHAAACTF003,RENDIMENTO,2022-05-31,,HAAA
BRHAAACTF003,2022-05-13,0.54,Abril/2022,2022-04-29,BRHAAACTF003,RENDIMENTO,2022-04-29,,HAAA
BRHAAACTF003,2022-04-14,0.54,Março/2022,2022-03-31,BRHAAACTF003,RENDIMENTO,2022-03-31,,HAAA
BRHAAACTF003,2022-03-15,0.54,Fevereiro/2022,2022-02-25,BRHAAACTF003,RENDIMENTO,2022-02-25,,HAAA
BRHAAACTF003,2022-02-14,0.54,Janeiro/2022,2022-01-31,BRHAAACTF003,RENDIMENTO,2022-01-31,,HAAA
BRSAICCTF009,2018-10-16,0.66221454949,09/2018/2018,2018-10-01,BRSAICCTF009,RENDIMENTO,2018-10-01,,SAIC
BRRBHGCTF002,2023-01-13,1.08,Dezembro/2022,2022-12-29,BRRBHGCTF002,RENDIMENTO,2022-12-29,,RBHG
BRRBHGCTF002,2022-12-14,1.08,Novembro/2022,2022-11-30,BRRBHGCTF002,RENDIMENTO,2022-11-30,,RBHG
BRRBHGCTF002,2022-11-16,1.15,Outubro/2022,2022-10-31,BRRBHGCTF002,RENDIMENTO,2022-10-31,,RBHG
BRRBHGCTF002,2022-10-17,1.2,Setembro/2022,2022-09-30,BRRBHGCTF002,RENDIMENTO,2022-09-30,,RBHG
BRRBHGCTF002,2022-09-15,1.23,Agosto/2022,2022-08-31,BRRBHGCTF002,RENDIMENTO,2022-08-31,,RBHG
BRRBHGCTF002,2022-08-12,1.3,Julho/2022,2022-07-29,BRRBHGCTF002,RENDIMENTO,2022-07-29,,RBHG
BRRBHGCTF002,2022-07-14,1.46,Junho/2022,2022-06-30,BRRBHGCTF002,RENDIMENTO,2022-06-30,,RBHG
BRRBHGCTF002,2022-06-14,1.3,Maio/2022,2022-05-31,BRRBHGCTF002,RENDIMENTO,2022-05-31,,RBHG
BRRBHGCTF002,2022-05-13,1.15,Abril/2022,2022-04-29,BRRBHGCTF002,RENDIMENTO,2022-04-29,,RBHG
BRRBHGCTF002,2022-04-14,1.1,Março/2022,2022-03-31,BRRBHGCTF002,RENDIMENTO,2022-03-31,,RBHG
BRRBHGCTF002,2022-03-15,1.1,Fevereiro/2022,2022-02-25,BRRBHGCTF002,RENDIMENTO,2022-02-25,,RBHG
BRRBHGCTF002,2022-02-14,0.95,Janeiro/2022,2022-01-31,BRRBHGCTF002,RENDIMENTO,2022-01-31,,RBHG
BRPEMACTF003,2023-01-12,0.389,Dezembro/2022,2022-12-29,BRPEMACTF003,RENDIMENTO,2022-12-29,,PEMA
BRPEMACTF003,2022-12-14,0.808,Novembro/2022,2022-11-30,BRPEMACTF003,RENDIMENTO,2022-11-30,,PEMA
BRPEMACTF003,2022-11-16,0.5,Outubro/2022,2022-10-31,BRPEMACTF003,RENDIMENTO,2022-10-31,,PEMA
BRPEMACTF003,2022-10-17,0.665,09/22/2022,2022-09-30,BRPEMACTF003,RENDIMENTO,2022-09-30,,PEMA
BRPEMACTF003,2022-09-15,0.92350625,AGOSTO/2022,2022-08-31,BRPEMACTF003,RENDIMENTO,2022-08-31,,PEMA
BRPEMACTF003,2022-08-12,1.171,Julho/2022,2022-07-29,BRPEMACTF003,RENDIMENTO,2022-07-29,,PEMA
BRPEMACTF003,2022-07-14,0.5743,Junho/2022,2022-06-30,BRPEMACTF003,RENDIMENTO,2022-06-30,,PEMA
BRPEMACTF003,2022-06-14,0.406,Maio/2022,2022-05-31,BRPEMACTF003,RENDIMENTO,2022-05-31,,PEMA
BRPEMACTF003,2022-05-13,0.748,Abril/2022,2022-04-29,BRPEMACTF003,RENDIMENTO,2022-04-29,,PEMA
BRPEMACTF003,2022-04-14,0.495,Março/2022,2022-03-31,BRPEMACTF003,RENDIMENTO,2022-03-31,,PEMA
BRPEMACTF003,2022-03-14,0.3596,Fevereiro/2022,2022-02-25,BRPEMACTF003,RENDIMENTO,2022-02-25,,PEMA
BRPEMACTF003,2022-02-14,6.671,Janeiro/2022,2022-01-31,BRPEMACTF003,RENDIMENTO,2022-01-31,,PEMA
BRTEPPCTF006,2023-01-13,0.51,Dezembro/2022,2022-12-29,BRTEPPCTF006,RENDIMENTO,2022-12-29,,TEPP
BRTEPPCTF006,2022-12-14,0.5,Novembro/2022,2022-11-30,BRTEPPCTF006,RENDIMENTO,2022-11-30,,TEPP
BRTEPPCTF006,2022-11-16,0.5,Outubro/2022,2022-09-30,BRTEPPCTF006,RENDIMENTO,2022-10-31,,TEPP
BRTEPPCTF006,2022-10-17,0.49,Setembro/2022,2022-09-30,BRTEPPCTF006,RENDIMENTO,2022-09-30,,TEPP
BRTEPPCTF006,2022-09-15,0.49,Agosto/2022,2022-08-31,BRTEPPCTF006,RENDIMENTO,2022-08-31,,TEPP
BRTEPPCTF006,2022-08-12,0.49,Julho/2022,2022-07-29,BRTEPPCTF006,RENDIMENTO,2022-07-29,,TEPP
BRTEPPCTF006,2022-07-14,0.5,Junho/2022,2022-06-30,BRTEPPCTF006,RENDIMENTO,2022-06-30,,TEPP
BRTEPPCTF006,2022-06-14,0.5,Maio/2022,2022-05-31,BRTEPPCTF006,RENDIMENTO,2022-05-31,,TEPP
BRTEPPCTF006,2022-05-13,0.49,Abril/2022,2022-04-29,BRTEPPCTF006,RENDIMENTO,2022-04-29,,TEPP
BRTEPPCTF006,2022-04-14,0.49,Março/2022,2022-03-31,BRTEPPCTF006,RENDIMENTO,2022-03-31,,TEPP
BRTEPPCTF006,2022-03-15,0.47,Fevereiro/2022,2022-02-25,BRTEPPCTF006,RENDIMENTO,2022-02-25,,TEPP
BRTEPPCTF006,2022-02-14,0.47,Janeiro/2022,2022-01-31,BRTEPPCTF006,RENDIMENTO,2022-01-31,,TEPP
BRSCPFCTF003,2023-01-13,0.037,DEZEMBRO/2023/2023,2023-01-05,BRSCPFCTF003,RENDIMENTO,2023-01-05,,SCPF
BRSCPFCTF003,2022-12-14,0.018,NOVEMBRO/2022/2022,2022-12-06,BRSCPFCTF003,RENDIMENTO,2022-12-06,,SCPF
BRSCPFCTF003,2022-11-16,0.014,OUTUBRO/2022/2022,2022-11-07,BRSCPFCTF003,RENDIMENTO,2022-11-07,,SCPF
BRSCPFCTF003,2022-10-17,0.017,SETEMBRO/2022/2022,2022-10-06,BRSCPFCTF003,RENDIMENTO,2022-10-06,,SCPF
BRSCPFCTF003,2022-09-15,0.011,AGOSTO/2022/2022,2022-09-06,BRSCPFCTF003,RENDIMENTO,2022-09-06,,SCPF
BRSCPFCTF003,2022-08-12,0.025,JULHO/2022/2022,2022-08-04,BRSCPFCTF003,RENDIMENTO,2022-08-04,,SCPF
BRSCPFCTF003,2022-07-14,0.015,JUNHO/2022/2022,2022-07-06,BRSCPFCTF003,RENDIMENTO,2022-07-06,,SCPF
BRSCPFCTF003,2022-06-14,0.0137,MAIO/2022/2022,2022-06-06,BRSCPFCTF003,RENDIMENTO,2022-06-06,,SCPF
BRSCPFCTF003,2022-05-13,0.01,ABRIL/2022/2022,2022-05-05,BRSCPFCTF003,RENDIMENTO,2022-05-05,,SCPF
BRSCPFCTF003,2022-04-14,0.0137064,MARÇO/2022/2022,2022-04-06,BRSCPFCTF003,RENDIMENTO,2022-04-06,,SCPF
BRSCPFCTF003,2022-03-15,0.0067036,FEVREIRO/2022/2022,2022-03-07,BRSCPFCTF003,RENDIMENTO,2022-03-07,,SCPF
BRSCPFCTF003,2022-02-14,0.0561435,JANEIRO/2022/2022,2022-02-04,BRSCPFCTF003,RENDIMENTO,2022-02-04,,SCPF
BRIFRAR10M15,2023-01-06,1.05,DEZEMBRO 2022/2022,2022-12-29,BRIFRAR10M15,RENDIMENTO,2023-01-03,,IFRA
BRIFRACTF004,2023-01-06,1.05,Dezembro/2022,2022-12-29,BRIFRACTF004,RENDIMENTO,2022-12-29,,IFRA
BRIFRAR04M13,2023-01-06,1.05,Dezembro/2022,2022-12-29,BRIFRAR04M13,RENDIMENTO,2022-12-29,,IFRA
BRIFRAR05M12,2023-01-06,1.05,Dezembro/2022,2022-12-29,BRIFRAR05M12,RENDIMENTO,2022-12-29,,IFRA
BRIFRAR06M11,2023-01-06,1.05,Dezembro/2022,2022-12-29,BRIFRAR06M11,RENDIMENTO,2022-12-29,,IFRA
BRIFRAR07M10,2023-01-06,1.05,Dezembro/2022,2022-12-29,BRIFRAR07M10,RENDIMENTO,2022-12-29,,IFRA
BRIFRAR08M19,2023-01-06,1.05,Dezembro/2022,2022-12-29,BRIFRAR08M19,RENDIMENTO,2022-12-29,,IFRA
BRIFRAR09M18,2023-01-06,1.05,Dezembro/2022,2022-12-29,BRIFRAR09M18,RENDIMENTO,2022-12-29,,IFRA
BRIFRACTF004,2022-12-07,1.07,Novembro/2022,2022-11-30,BRIFRACTF004,RENDIMENTO,2022-11-30,,IFRA
BRIFRAR04M13,2022-12-07,1.07,Novembro/2022,2022-11-30,BRIFRAR04M13,RENDIMENTO,2022-11-30,,IFRA
BRIFRAR05M12,2022-12-07,1.07,Novembro/2022,2022-11-30,BRIFRAR05M12,RENDIMENTO,2022-11-30,,IFRA
BRIFRAR06M11,2022-12-07,1.07,Novembro/2022,2022-11-30,BRIFRAR06M11,RENDIMENTO,2022-11-30,,IFRA
BRIFRAR07M10,2022-12-07,1.07,Novembro/2022,2022-11-30,BRIFRAR07M10,RENDIMENTO,2022-11-30,,IFRA
BRIFRAR08M19,2022-12-07,1.07,NOVEMBRO/2022,2022-11-30,BRIFRAR08M19,RENDIMENTO,2022-11-30,,IFRA
BRIFRAR09M18,2022-12-07,1.07,Novembro/2022,2022-11-30,BRIFRAR09M18,RENDIMENTO,2022-11-30,,IFRA
BRIFRAR10M15,2022-12-07,1.07,Novembro/2022,2022-11-30,BRIFRAR10M15,RENDIMENTO,2022-11-30,,IFRA
BRIFRACTF004,2022-11-08,1.1,Outubro/2022,2022-10-31,BRIFRACTF004,RENDIMENTO,2022-10-31,,IFRA
BRIFRAR04M13,2022-11-08,1.1,Outubro/2022,2022-10-31,BRIFRAR04M13,RENDIMENTO,2022-10-31,,IFRA
BRIFRAR05M12,2022-11-08,1.1,Outubro/2022,2022-10-31,BRIFRAR05M12,RENDIMENTO,2022-10-31,,IFRA
BRIFRAR06M11,2022-11-08,1.1,Outubro/2022,2022-10-31,BRIFRAR06M11,RENDIMENTO,2022-10-31,,IFRA
BRIFRAR07M10,2022-11-08,1.1,Outubro/2022,2022-10-31,BRIFRAR07M10,RENDIMENTO,2022-10-31,,IFRA
BRIFRAR08M19,2022-11-08,1.1,Outubro/2022,2022-10-31,BRIFRAR08M19,RENDIMENTO,2022-10-31,,IFRA
BRIFRAR09M18,2022-11-08,1.1,Outubro/2022,2022-10-31,BRIFRAR09M18,RENDIMENTO,2022-10-31,,IFRA
BRIFRAR10M15,2022-11-08,1.1,Outubro/2022,2022-10-31,BRIFRAR10M15,RENDIMENTO,2022-10-31,,IFRA
BRIFRAR04M13,2022-10-07,1.05,Setembro/2022,2022-09-30,BRIFRAR04M13,RENDIMENTO,2022-10-06,,IFRA
BRIFRAR05M12,2022-10-07,1.05,Setembro/2022,2022-09-30,BRIFRAR05M12,RENDIMENTO,2022-10-06,,IFRA
BRIFRAR06M11,2022-10-07,1.05,Setembro/2022,2022-09-30,BRIFRAR06M11,RENDIMENTO,2022-10-06,,IFRA
BRIFRAR07M10,2022-10-07,1.05,Setembro/2022,2022-09-30,BRIFRAR07M10,RENDIMENTO,2022-10-06,,IFRA
BRIFRAR08M19,2022-10-07,1.05,Setembro/2022,2022-09-30,BRIFRAR08M19,RENDIMENTO,2022-10-06,,IFRA
BRIFRAR09M18,2022-10-07,1.05,Setembro/2022,2022-09-30,BRIFRAR09M18,RENDIMENTO,2022-10-06,,IFRA
BRIFRACTF004,2022-10-07,1.05,Setembro/2022,2022-09-30,BRIFRACTF004,RENDIMENTO,2022-09-30,,IFRA
BRIFRAR10M15,2022-10-07,1.05,Setembro/2022,2022-09-30,BRIFRAR10M15,RENDIMENTO,2022-09-30,,IFRA
BRIFRACTF004,2022-09-08,0.95,Agosto/2022,2022-08-31,BRIFRACTF004,RENDIMENTO,2022-08-31,,IFRA
BRIFRACTF004,2022-08-05,1.23,Julho/2022,2022-07-29,BRIFRACTF004,RENDIMENTO,2022-07-29,,IFRA
BRIFRACTF004,2022-07-07,1.2,junho/2022,2022-06-30,BRIFRACTF004,RENDIMENTO,2022-06-30,,IFRA
BRIFRACTF004,2022-06-07,1.21,MAIO/2022,2022-05-31,BRIFRACTF004,RENDIMENTO,2022-05-31,,IFRA
BRIFRACTF004,2022-05-06,1.19,abril/2022,2022-04-29,BRIFRACTF004,RENDIMENTO,2022-04-29,,IFRA
BRIFRACTF004,2022-04-07,1.16,MARÇO/2022,2022-03-31,BRIFRACTF004,RENDIMENTO,2022-03-31,,IFRA
BRIFRACTF004,2022-03-08,1.23,fevereiro/2022,2022-02-25,BRIFRACTF004,RENDIMENTO,2022-02-25,,IFRA
BRIFRACTF004,2022-02-07,1.2,Janeiro/2022,2022-01-31,BRIFRACTF004,RENDIMENTO,2022-01-31,,IFRA
BRRBEDCTF006,2023-01-13,1.26,Dezembro/2022,2022-12-29,BRRBEDCTF006,RENDIMENTO,2022-12-29,,RBED
BRRBEDCTF006,2022-12-14,1.23,Novembro/2022,2022-11-30,BRRBEDCTF006,RENDIMENTO,2022-11-30,,RBED
BRRBEDCTF006,2022-11-16,1.23,Outubro/2022,2022-10-31,BRRBEDCTF006,RENDIMENTO,2022-10-31,,RBED
BRRBEDR07M15,2022-11-14,0.85,Outubro/2022,2022-10-26,BRRBEDR07M15,RENDIMENTO,2022-10-26,,RBED
BRRBEDCTF006,2022-10-17,1.23,Setembro/2022,2022-09-30,BRRBEDCTF006,RENDIMENTO,2022-09-30,,RBED
BRRBEDR07M15,2022-10-17,0.73,Setembro/2022,2022-09-30,BRRBEDR07M15,RENDIMENTO,2022-09-30,,RBED
BRRBEDCTF006,2022-09-15,1.23,Agosto/2022,2022-08-31,BRRBEDCTF006,RENDIMENTO,2022-08-31,,RBED
BRRBEDCTF006,2022-08-12,1.18,julho/2022,2022-07-29,BRRBEDCTF006,RENDIMENTO,2022-07-29,,RBED
BRRBEDCTF006,2022-07-14,1.18,junho/2022,2022-06-30,BRRBEDCTF006,RENDIMENTO,2022-06-30,,RBED
BRRBEDCTF006,2022-06-14,1.16,maio/2022,2022-05-31,BRRBEDCTF006,RENDIMENTO,2022-05-31,,RBED
BRRBEDCTF006,2022-05-13,1.14,abril/2022,2022-04-29,BRRBEDCTF006,RENDIMENTO,2022-04-29,,RBED
BRRBEDCTF006,2022-04-14,1.12,março/2022,2022-03-31,BRRBEDCTF006,RENDIMENTO,2022-03-31,,RBED
BRRBEDCTF006,2022-03-15,1.12,FEVEREIRO/2022,2022-02-25,BRRBEDCTF006,RENDIMENTO,2022-02-25,,RBED
BRRBEDCTF006,2022-02-14,1.12,janeiro/2022,2022-01-31,BRRBEDCTF006,RENDIMENTO,2022-01-31,,RBED
BRJTPRCTF001,2021-11-10,13.97461944,NOVEMBRO/2021,2021-11-03,BRJTPRCTF001,AMORTIZACAO RF,2021-11-03,,JTPR
BRJTPRCTF001,2020-09-28,1.630372267,agosto/2020,2020-08-31,BRJTPRCTF001,RENDIMENTO,2020-08-31,,JTPR
BRSARECTF006,2023-01-13,0.64,Dezembro/2022/2022,2022-12-29,BRSARECTF006,RENDIMENTO,2022-12-29,,SARE
BRSARECTF006,2022-12-14,0.64,Novembro/2022/2022,2022-11-30,BRSARECTF006,RENDIMENTO,2022-11-30,,SARE
BRSARECTF006,2022-11-16,0.64,Outubro/2022/2022,2022-10-31,BRSARECTF006,RENDIMENTO,2022-10-31,,SARE
BRSARECTF006,2022-10-17,0.65,Setembro/2022/2022,2022-09-30,BRSARECTF006,RENDIMENTO,2022-09-30,,SARE
BRSARECTF006,2022-09-15,0.65,Agosto/2022/2022,2022-08-31,BRSARECTF006,RENDIMENTO,2022-08-31,,SARE
BRSARECTF006,2022-08-12,0.65,Julho/2022/2022,2022-07-29,BRSARECTF006,RENDIMENTO,2022-07-29,,SARE
BRSARECTF006,2022-07-14,0.7,Junho/2022/2022,2022-06-30,BRSARECTF006,RENDIMENTO,2022-06-30,,SARE
BRSARECTF006,2022-06-14,0.62,Maio/2022/2022,2022-05-31,BRSARECTF006,RENDIMENTO,2022-05-31,,SARE
BRSARECTF006,2022-05-13,0.62,Abril/2022/2022,2022-04-29,BRSARECTF006,RENDIMENTO,2022-04-29,,SARE
BRSARECTF006,2022-04-14,0.62,Março/2022/2022,2022-03-31,BRSARECTF006,RENDIMENTO,2022-03-31,,SARE
BRSARECTF006,2022-03-15,0.62,Fevereiro/2022/2022,2022-02-25,BRSARECTF006,RENDIMENTO,2022-02-25,,SARE
BRSARECTF006,2022-02-14,0.63,Janeiro/2022/2022,2022-01-31,BRSARECTF006,RENDIMENTO,2022-01-31,,SARE
BRVGIPCTF002,2023-01-18,0.82,Dezembro-2022/2023,2023-01-11,BRVGIPCTF002,RENDIMENTO,2023-01-11,,VGIP
BRVGIPCTF002,2022-12-19,0.45,Novembro-2022/2022,2022-12-12,BRVGIPCTF002,RENDIMENTO,2022-12-12,,VGIP
BRVGIPCTF002,2022-11-21,0.45,Outubro-2022/2022,2022-11-11,BRVGIPCTF002,RENDIMENTO,2022-11-11,,VGIP
BRVGIPCTF002,2022-10-20,0.45,Setembro-2022/2022,2022-10-13,BRVGIPCTF002,RENDIMENTO,2022-10-13,,VGIP
BRVGIPCTF002,2022-09-20,1.0,Agosto/2022,2022-09-13,BRVGIPCTF002,RENDIMENTO,2022-09-13,,VGIP
BRVGIPCTF002,2022-08-17,1.0,Julho/2022,2022-08-10,BRVGIPCTF002,RENDIMENTO,2022-08-10,,VGIP
BRVGIPCTF002,2022-07-19,1.42,Junho/2022,2022-07-12,BRVGIPCTF002,RENDIMENTO,2022-07-12,,VGIP
BRVGIPCTF002,2022-06-20,1.75,Maio/2022,2022-06-10,BRVGIPCTF002,RENDIMENTO,2022-06-10,,VGIP
BRVGIPR15M16,2022-06-20,0.568389024,Maio/2022,2022-06-10,BRVGIPR15M16,RENDIMENTO,2022-06-10,,VGIP
BRVGIPR16M15,2022-06-20,0.209431424,Maio/2022,2022-06-10,BRVGIPR16M15,RENDIMENTO,2022-06-10,,VGIP
BRVGIPR17M14,2022-06-20,0.028747537,Maio/2022,2022-06-10,BRVGIPR17M14,RENDIMENTO,2022-06-10,,VGIP
BRVGIPCTF002,2022-05-18,1.5,Abril/2022,2022-05-11,BRVGIPCTF002,RENDIMENTO,2022-05-11,,VGIP
BRVGIPCTF002,2022-04-20,1.4,Março/2022,2022-04-12,BRVGIPCTF002,RENDIMENTO,2022-04-12,,VGIP
BRVGIPCTF002,2022-03-18,1.2,Fevereiro/2022,2022-03-11,BRVGIPCTF002,RENDIMENTO,2022-03-11,,VGIP
BRVGIPCTF002,2022-02-17,1.28,Janeiro/2022,2022-02-10,BRVGIPCTF002,RENDIMENTO,2022-02-10,,VGIP
BRAPTOCTF007,2023-01-19,0.1,12/2022,2022-12-29,BRAPTOCTF007,RENDIMENTO,2022-12-29,,APTO
BRAPTOCTF007,2022-12-20,0.1,11/2022,2022-11-30,BRAPTOCTF007,RENDIMENTO,2022-11-30,,APTO
BRAPTOCTF007,2022-11-22,0.09,10/2022,2022-10-31,BRAPTOCTF007,RENDIMENTO,2022-10-31,,APTO
BRAPTOCTF007,2022-10-21,0.1,9/2022,2022-09-30,BRAPTOCTF007,RENDIMENTO,2022-09-30,,APTO
BRAPTOCTF007,2022-09-21,0.11,8/2022,2022-08-31,BRAPTOCTF007,RENDIMENTO,2022-08-31,,APTO
BRAPTOCTF007,2022-08-18,0.12,7/2022,2022-07-29,BRAPTOCTF007,RENDIMENTO,2022-07-29,,APTO
BRAPTOCTF007,2022-07-20,0.13,6/2022,2022-06-30,BRAPTOCTF007,RENDIMENTO,2022-06-30,,APTO
BRAPTOCTF007,2022-06-21,0.12,5/2022,2022-05-31,BRAPTOCTF007,RENDIMENTO,2022-05-31,,APTO
BRAPTOCTF007,2022-05-19,0.12,4/2022,2022-04-29,BRAPTOCTF007,RENDIMENTO,2022-04-29,,APTO
BRAPTOCTF007,2022-04-22,0.11,3/2022,2022-03-31,BRAPTOCTF007,RENDIMENTO,2022-03-31,,APTO
BRAPTOCTF007,2022-03-21,0.1,2/2022,2022-02-25,BRAPTOCTF007,RENDIMENTO,2022-02-25,,APTO
BRAPTOCTF007,2022-02-18,0.09,1/2022,2022-01-31,BRAPTOCTF007,RENDIMENTO,2022-01-31,,APTO
BRGALGCTF009,2023-01-06,0.082,Dezembro/2022,2022-12-29,BRGALGCTF009,RENDIMENTO,2022-12-29,,GALG
BRGALGCTF009,2022-12-07,0.082,Novembro/2022,2022-11-30,BRGALGCTF009,RENDIMENTO,2022-11-30,,GALG
BRGALGCTF009,2022-11-08,0.082,Outubro/2022,2022-10-31,BRGALGCTF009,RENDIMENTO,2022-10-31,,GALG
BRGALGCTF009,2022-10-07,0.082,Setembro/2022,2022-09-30,BRGALGCTF009,RENDIMENTO,2022-09-30,,GALG
BRGALGCTF009,2022-09-08,0.082,Agosto/2022,2022-08-31,BRGALGCTF009,RENDIMENTO,2022-08-31,,GALG
BRGALGCTF009,2022-08-12,0.82,Julho/2022,2022-07-29,BRGALGCTF009,RENDIMENTO,2022-07-29,,GALG
BRGALGCTF009,2022-07-14,0.8,Junho/2022,2022-06-30,BRGALGCTF009,RENDIMENTO,2022-06-30,,GALG
BRGALGCTF009,2022-06-14,0.82,Maio/2022,2022-05-31,BRGALGCTF009,RENDIMENTO,2022-05-31,,GALG
BRGALGCTF009,2022-05-13,0.82,Abril/2022,2022-04-29,BRGALGCTF009,RENDIMENTO,2022-04-29,,GALG
BRGALGCTF009,2022-04-14,0.82,Março/2022,2022-03-31,BRGALGCTF009,RENDIMENTO,2022-03-31,,GALG
BRGALGCTF009,2022-03-15,0.82,Fevereiro/2022,2022-02-25,BRGALGCTF009,RENDIMENTO,2022-02-25,,GALG
BRGALGCTF009,2022-02-14,0.84,Janeiro/2021,2022-01-31,BRGALGCTF009,RENDIMENTO,2022-01-31,,GALG
BRGALGR08M16,2022-02-14,0.84,Janeiro/2022,2022-01-31,BRGALGR08M16,RENDIMENTO,2022-01-31,,GALG
BRGALGR09M15,2022-02-14,0.84,Janeiro/2022,2022-01-31,BRGALGR09M15,RENDIMENTO,2022-01-31,,GALG
BRGALGR10M12,2022-02-14,0.84,Janeiro/2022,2022-01-31,BRGALGR10M12,RENDIMENTO,2022-01-31,,GALG
BRKNCACTF006,2023-01-12,1.4,Dezembro 2022/2022,2022-12-29,BRKNCACTF006,RENDIMENTO,2022-12-29,,KNCA
BRKNCAR06M14,2023-01-12,1.27,Dezembro 2022/2022,2022-12-29,BRKNCAR06M14,RENDIMENTO,2022-12-29,,KNCA
BRKNCACTF006,2022-12-13,1.4,NOVEMBRO 2022/2022,2022-11-30,BRKNCACTF006,RENDIMENTO,2022-11-30,,KNCA
BRKNCACTF006,2022-11-14,1.45,outubro 2022/2022,2022-10-31,BRKNCACTF006,RENDIMENTO,2022-10-31,,KNCA
BRKNCACTF006,2022-10-14,1.4,setembro 2022/2022,2022-09-30,BRKNCACTF006,RENDIMENTO,2022-09-30,,KNCA
BRKNCACTF006,2022-09-14,1.46,AGOSTO/2022,2022-08-31,BRKNCACTF006,RENDIMENTO,2022-08-31,,KNCA
BRKNCACTF006,2022-08-11,1.21,JULHO/2022,2022-07-29,BRKNCACTF006,RENDIMENTO,2022-07-29,,KNCA
BRKNCACTF006,2022-07-13,1.25,JUNHO/2022,2022-06-30,BRKNCACTF006,RENDIMENTO,2022-06-30,,KNCA
BRKNCAR02M18,2022-07-13,1.25,JUNHO/2022,2022-06-30,BRKNCAR02M18,RENDIMENTO,2022-06-30,,KNCA
BRKNCAR04M16,2022-07-13,0.83,JUNHO/2022,2022-06-30,BRKNCAR04M16,RENDIMENTO,2022-06-30,,KNCA
BRKNCACTF006,2022-06-13,1.44,MAIO/2022,2022-05-31,BRKNCACTF006,RENDIMENTO,2022-05-31,,KNCA
BRKNCACTF006,2022-05-12,1.17,ABRIL/2022,2022-04-29,BRKNCACTF006,RENDIMENTO,2022-04-29,,KNCA
BRKNCACTF006,2022-04-13,1.32,MARÇO/2022,2022-03-31,BRKNCACTF006,RENDIMENTO,2022-03-31,,KNCA
BRKNCACTF006,2022-03-14,1.09,FEVEREIRO/2022,2022-02-25,BRKNCACTF006,RENDIMENTO,2022-02-25,,KNCA
BRKNCACTF006,2022-02-11,1.09,Janeiro/2022,2022-01-31,BRKNCACTF006,RENDIMENTO,2022-01-31,,KNCA
BRKINPCTF001,2023-01-13,0.16788067712,Dezembro 2022/2022,2022-12-29,BRKINPCTF001,RENDIMENTO,2022-12-29,,KINP
BRKINPCTF001,2023-01-13,0.43369174925,Dezembro 2022/2022,2022-12-29,BRKINPCTF001,AMORTIZACAO RF,2022-12-29,,KINP
BRKINPCTF001,2022-12-14,0.24062897055,NOVEMBRO 2022/2022,2022-11-30,BRKINPCTF001,RENDIMENTO,2022-11-30,,KINP
